Date,Close,High,Low,Open,Volume,Ticker
2022-11-10,1168.9329833984375,1179.8611290593667,1164.616195791804,1176.8848340514855,5966242,RELIANCE.NS
2022-11-11,1195.878662109375,1197.787058206641,1175.9760787775724,1181.428793587036,12310132,RELIANCE.NS
2022-11-14,1190.0850830078125,1200.5134736804264,1183.7689145270133,1195.4015009715274,9043112,RELIANCE.NS
2022-11-15,1184.745849609375,1193.4247362453084,1176.8847439241665,1191.5617725862496,7086433,RELIANCE.NS
2022-11-16,1177.9527587890625,1188.6764594316192,1172.954366703904,1185.9727580356148,9716161,RELIANCE.NS
2022-11-17,1180.9971923828125,1187.3359568517499,1172.3409009131724,1174.5901593039591,6661451,RELIANCE.NS
2022-11-18,1180.3609619140625,1185.518366679259,1168.2967693410817,1184.495900066872,5303197,RELIANCE.NS
2022-11-21,1159.1180419921875,1175.9760614312995,1155.5737233322704,1175.9760614312995,6390268,RELIANCE.NS
2022-11-22,1165.547607421875,1167.1152613187112,1152.5746494360667,1156.4369938334312,6611488,RELIANCE.NS
2022-11-23,1161.9124755859375,1171.3866679891707,1159.7313656787815,1170.0688915510787,6413408,RELIANCE.NS
2022-11-24,1171.931884765625,1178.702375351731,1157.8910283853108,1165.9792953074673,9389439,RELIANCE.NS
2022-11-25,1189.426025390625,1192.7430620390162,1173.294924490057,1176.4303522401324,7349922,RELIANCE.NS
2022-11-28,1230.299072265625,1236.4333911015242,1136.8980043426527,1185.472920181286,31527484,RELIANCE.NS
2022-11-29,1232.411865234375,1241.2498849313702,1224.141869160624,1228.6631016268889,11058913,RELIANCE.NS
2022-11-30,1241.113525390625,1247.5205575011094,1226.0503233100228,1232.548219965042,26164986,RELIANCE.NS
2022-12-01,1237.455810546875,1251.8601266305577,1234.1387734132652,1245.862104269674,9485801,RELIANCE.NS
2022-12-02,1236.9332275390625,1248.6793948058917,1227.1410088571656,1240.50026242272,11589592,RELIANCE.NS
2022-12-05,1218.8936767578125,1234.4794719283639,1216.871700030192,1232.3210781772725,14828536,RELIANCE.NS
2022-12-06,1222.415283203125,1225.5051588426245,1209.146894711336,1211.0099786652759,8594245,RELIANCE.NS
2022-12-07,1204.3758544921875,1224.5964643493226,1200.5816581384124,1220.052515180835,8462111,RELIANCE.NS
2022-12-08,1203.8077392578125,1210.9645247591304,1199.6500849785011,1208.6925503476532,7757008,RELIANCE.NS
2022-12-09,1185.5638427734375,1208.6925984914808,1182.2694016212881,1202.3309977712286,12655763,RELIANCE.NS
2022-12-12,1187.38134765625,1191.8798642806923,1174.6128344148897,1174.8401159938364,9479842,RELIANCE.NS
2022-12-13,1192.78857421875,1196.4236366510218,1184.473026360029,1187.3811724588006,8333348,RELIANCE.NS
2022-12-14,1188.4720458984375,1199.1275984061572,1186.4272326920325,1198.5368585654778,7268947,RELIANCE.NS
2022-12-15,1171.591064453125,1188.244637773301,1168.2513114103942,1182.564761948623,8688551,RELIANCE.NS
2022-12-16,1165.7974853515625,1189.9714223850988,1162.412300039899,1168.2513090093973,15837349,RELIANCE.NS
2022-12-19,1181.110595703125,1183.246273075343,1166.2972711057284,1172.7951677670053,7729933,RELIANCE.NS
2022-12-20,1191.334716796875,1193.2431129001116,1165.9794185762812,1174.1131186326063,7467588,RELIANCE.NS
2022-12-21,1174.3856201171875,1196.4237592798247,1170.5687080191292,1190.9710448813423,8527550,RELIANCE.NS
2022-12-22,1171.3411865234375,1183.541675654874,1166.3200787009303,1180.5199485444361,7451122,RELIANCE.NS
2022-12-23,1136.9888916015625,1177.112082738486,1132.4676588679463,1164.7524600759673,10257115,RELIANCE.NS
2022-12-26,1146.9173583984375,1155.0737739248264,1132.5357596211306,1142.6915558359974,5990242,RELIANCE.NS
2022-12-27,1156.3006591796875,1158.1636228081527,1142.9186909584178,1149.6210331376262,5763271,RELIANCE.NS
2022-12-28,1156.187255859375,1158.618243480646,1145.7588646322624,1153.2563929529824,7459393,RELIANCE.NS
2022-12-29,1155.66455078125,1158.209118855438,1147.5762834083114,1148.2578877514563,6930648,RELIANCE.NS
2022-12-30,1157.436767578125,1170.977750881057,1154.6650378382933,1156.4825694772394,7289476,RELIANCE.NS
2023-01-02,1170.4779052734375,1171.8865462707408,1157.8911210447166,1158.7090222381169,5316175,RELIANCE.NS
2023-01-03,1161.9124755859375,1169.160125804233,1157.7093889350726,1165.5476587645308,7658932,RELIANCE.NS
2023-01-04,1144.418212890625,1163.7300547153022,1142.3506838068283,1161.8896870062515,9264891,RELIANCE.NS
2023-01-05,1142.3734130859375,1152.5292093307505,1137.8067482537933,1146.6674842652508,13637099,RELIANCE.NS
2023-01-06,1152.7564697265625,1157.777577935928,1144.3047436595773,1148.0989399434065,6349597,RELIANCE.NS
2023-01-09,1179.9747314453125,1182.3376907366148,1155.6873320113693,1156.57338165,10722753,RELIANCE.NS
2023-01-10,1162.52587890625,1184.155127696438,1156.891435377878,1184.155127696438,8047142,RELIANCE.NS
2023-01-11,1147.87158203125,1162.344044167369,1145.5767715508584,1159.8449086559888,11509553,RELIANCE.NS
2023-01-12,1123.0843505859375,1150.7570549852321,1120.0853394706564,1147.2810049505638,17688773,RELIANCE.NS
2023-01-13,1121.2667236328125,1123.6749947373953,1106.2716693328798,1117.0862332620186,20618583,RELIANCE.NS
2023-01-16,1110.588623046875,1126.7423229514006,1102.8183808956273,1123.5842986583098,13623855,RELIANCE.NS
2023-01-17,1126.3560791015625,1128.2644751675343,1113.5421334042796,1116.9046027544262,10751000,RELIANCE.NS
2023-01-18,1124.492919921875,1131.9450149571076,1117.9724269094495,1123.947732620178,13448286,RELIANCE.NS
2023-01-19,1123.288818359375,1127.4237562572607,1116.2910462380278,1123.674992689111,11940054,RELIANCE.NS
2023-01-20,1109.9295654296875,1124.6291897175156,1107.4758620574123,1124.6291897175156,14930286,RELIANCE.NS
2023-01-23,1104.31787109375,1120.630703944606,1101.9095996617807,1112.8151498129876,10954118,RELIANCE.NS
2023-01-24,1097.7972412109375,1110.3839043654414,1084.8014472016187,1108.7253859560433,16488755,RELIANCE.NS
2023-01-25,1082.620361328125,1097.2292417944516,1081.4617181061994,1096.2068953996695,12385018,RELIANCE.NS
2023-01-27,1062.081787109375,1084.8015319770323,1050.403768536496,1083.4611595770739,25830975,RELIANCE.NS
2023-01-30,1072.26025390625,1077.781116815708,1045.564464693845,1059.5144571522903,21772103,RELIANCE.NS
2023-01-31,1069.5792236328125,1084.9378563899695,1063.7402148448057,1082.370452122445,22691594,RELIANCE.NS
2023-02-01,1063.240478515625,1081.438989315294,1047.3819702702858,1081.438989315294,19347800,RELIANCE.NS
2023-02-02,1057.35595703125,1066.920892525141,1050.1083077780725,1053.2890475640809,13662663,RELIANCE.NS
2023-02-03,1058.2874755859375,1067.3753725425988,1041.929212987467,1067.3753725425988,24699575,RELIANCE.NS
2023-02-06,1050.3128662109375,1054.6523697762398,1047.7455820077842,1051.9259524136774,14837879,RELIANCE.NS
2023-02-07,1047.7908935546875,1057.5603943899198,1041.9291690153093,1050.5627428744976,15135435,RELIANCE.NS
2023-02-08,1068.7159423828125,1072.3284093286718,1048.290888887822,1051.017186057536,21160332,RELIANCE.NS
2023-02-09,1070.5789794921875,1077.3040386110727,1060.559599329042,1069.3976200283605,13172763,RELIANCE.NS
2023-02-10,1061.763671875,1070.0563840638993,1054.7886158361225,1070.0563840638993,10790445,RELIANCE.NS
2023-02-13,1055.7203369140625,1067.8299624778901,1051.2672523692866,1063.3768779331142,10352493,RELIANCE.NS
2023-02-14,1080.598388671875,1082.3250555378218,1055.8565481440585,1058.7192622894795,14321920,RELIANCE.NS
2023-02-15,1105.0675048828125,1107.4531801088635,1078.2809718116707,1079.6440602664363,33503591,RELIANCE.NS
2023-02-16,1104.2042236328125,1119.5401413378127,1101.9322491792432,1113.019527781497,17264487,RELIANCE.NS
2023-02-17,1108.81640625,1112.1335637259278,1095.3662876043543,1099.6376431744663,11809520,RELIANCE.NS
2023-02-20,1097.093017578125,1113.1558521216361,1095.1390690194628,1110.9974583087273,8836937,RELIANCE.NS
2023-02-21,1106.0445556640625,1111.8152960708703,1096.161352929149,1101.4551746278107,13311592,RELIANCE.NS
2023-02-22,1080.9617919921875,1104.181409716533,1079.2124090771258,1102.34116225432,11024335,RELIANCE.NS
2023-02-23,1075.7818603515625,1088.1642003254076,1072.9874144624137,1080.5530912531344,9851910,RELIANCE.NS
2023-02-24,1083.14306640625,1088.8003468562933,1076.009116649248,1077.8266482510571,9434053,RELIANCE.NS
2023-02-27,1075.940673828125,1085.846592046861,1068.6022799971277,1082.370422196558,11199715,RELIANCE.NS
2023-02-28,1055.356689453125,1075.55458156191,1051.3126158801917,1070.6016220746747,21994038,RELIANCE.NS
2023-03-01,1065.057861328125,1065.7848978208335,1055.6745353261815,1065.1032935969702,11551145,RELIANCE.NS
2023-03-02,1056.9471435546875,1068.57973034707,1054.925046511839,1061.9228195758383,9333535,RELIANCE.NS
2023-03-03,1083.9154052734375,1087.5733043694927,1063.9902277008234,1067.443561368033,14643807,RELIANCE.NS
2023-03-06,1094.5029296875,1101.7278641326047,1090.5497203643376,1090.5497203643376,10171916,RELIANCE.NS
2023-03-08,1098.433349609375,1099.1831022898903,1083.7336057675889,1094.5027369272827,15782657,RELIANCE.NS
2023-03-09,1072.032958984375,1098.2288726400263,1070.147279158801,1097.8199821583767,16235128,RELIANCE.NS
2023-03-10,1055.4248046875,1065.1034417835135,1051.9486346812796,1063.967514713159,13334091,RELIANCE.NS
2023-03-13,1038.06689453125,1065.1034247048499,1033.750107312473,1058.287501818403,12771592,RELIANCE.NS
2023-03-14,1034.1820068359375,1047.3594118740934,1031.046698611293,1036.0222546404123,16027522,RELIANCE.NS
2023-03-15,1016.5057373046875,1044.3374508988734,1012.1208019221261,1037.8851067638673,21728555,RELIANCE.NS
2023-03-16,1011.4393310546875,1024.207844384365,1000.6701985245505,1019.2095726723305,18363159,RELIANCE.NS
2023-03-17,1010.1670532226562,1023.2763079373278,1005.4413153341551,1020.0047033408911,34014213,RELIANCE.NS
2023-03-20,1000.2384643554688,1008.7583980790381,990.5825434751304,1006.4864237654998,19524589,RELIANCE.NS
2023-03-21,1031.3419189453125,1033.295867476511,1007.3952622768678,1008.2813118906954,21400360,RELIANCE.NS
2023-03-22,1034.4771728515625,1041.2249475152355,1031.47816188993,1038.294084967167,10920094,RELIANCE.NS
2023-03-23,1021.390625,1031.4327203269945,1019.2322313496287,1030.569386905087,16249370,RELIANCE.NS
2023-03-24,1001.169921875,1022.3902191400674,998.7616507955307,1020.231825565924,12375945,RELIANCE.NS
2023-03-27,1016.7330322265625,1024.2078438429432,999.7614322476102,1007.6224783212151,14054323,RELIANCE.NS
2023-03-28,1021.4815673828125,1025.3439120336418,1016.4831753805086,1020.1183586375283,12576424,RELIANCE.NS
2023-03-29,1015.4380493164062,1020.0274303318191,1004.7142894261991,1017.3918775634875,18804065,RELIANCE.NS
2023-03-31,1059.218994140625,1064.8535577563764,1024.5259234682055,1024.6622202928697,28171201,RELIANCE.NS
2023-04-03,1059.4007568359375,1067.3754434349298,1051.9259454677697,1065.5579119993613,10293043,RELIANCE.NS
2023-04-05,1056.856201171875,1066.9210129823457,1048.995215362799,1066.9210129823457,16262928,RELIANCE.NS
2023-04-06,1063.94482421875,1069.647537063385,1053.357419977002,1053.357419977002,18435046,RELIANCE.NS
2023-04-10,1056.40185546875,1068.0117263349803,1054.9023498118622,1067.8299972108045,12961408,RELIANCE.NS
2023-04-11,1061.6273193359375,1063.7402807994256,1056.0383079017138,1060.559540630498,10542367,RELIANCE.NS
2023-04-12,1066.3076171875,1075.9179854968688,1058.7646577412916,1061.6272515959452,18179087,RELIANCE.NS
2023-04-13,1070.3289794921875,1075.0092249147228,1064.1946609026813,1069.1929322468407,12378208,RELIANCE.NS
2023-04-17,1075.759033203125,1101.8867990924884,1067.3981721567704,1101.8867990924884,17929479,RELIANCE.NS
2023-04-18,1063.4449462890625,1080.0985197030036,1056.9243329412964,1080.0985197030036,10405576,RELIANCE.NS
2023-04-19,1068.7386474609375,1071.4195123263064,1059.741614492453,1062.8542061722762,12273475,RELIANCE.NS
2023-04-20,1066.034912109375,1071.9193532094926,1059.6961482625013,1069.692811176778,7007330,RELIANCE.NS
2023-04-21,1067.3753662109375,1072.828080314349,1061.6499382780762,1068.1251189073266,7647317,RELIANCE.NS
2023-04-24,1071.465087890625,1081.8706418346944,1066.9210188410907,1079.1897769115358,12936186,RELIANCE.NS
2023-04-25,1079.666748046875,1081.7342770992536,1068.0569991057368,1075.1000833366595,9236126,RELIANCE.NS
2023-04-26,1073.328125,1084.2336751201349,1069.6702254865136,1081.0073822687018,8617834,RELIANCE.NS
2023-04-27,1080.1212158203125,1083.2792397187284,1074.191342363561,1079.189733985385,9167125,RELIANCE.NS
2023-04-28,1099.8646240234375,1101.409681900637,1082.2568535921685,1082.3704342762564,15565210,RELIANCE.NS
2023-05-02,1109.20263671875,1111.361030519598,1103.3181951274973,1106.9988106394346,12981805,RELIANCE.NS
2023-05-03,1099.6829833984375,1110.9974233118683,1096.4795270846325,1110.9974233118683,7061872,RELIANCE.NS
2023-05-04,1112.360595703125,1114.564421653396,1097.1838117593734,1100.1601065895743,8635233,RELIANCE.NS
2023-05-05,1109.520751953125,1118.4269215440174,1106.9080351573514,1109.180009837198,8746585,RELIANCE.NS
2023-05-08,1123.220703125,1128.5598368262858,1110.6112034431017,1113.269352129285,9153782,RELIANCE.NS
2023-05-09,1126.6968994140625,1129.9913407668835,1119.2902356444074,1124.6293700397016,6464721,RELIANCE.NS
2023-05-10,1134.4443359375,1135.9211253467272,1127.446563252221,1131.4453248412979,10872255,RELIANCE.NS
2023-05-11,1127.0377197265625,1140.3059886325332,1125.3336486663607,1135.5121619830659,10557860,RELIANCE.NS
2023-05-12,1128.8778076171875,1130.2637323324755,1116.2228762779578,1122.2663301444138,6955341,RELIANCE.NS
2023-05-15,1131.1043701171875,1138.056589765274,1123.7885720856236,1131.3998000896127,6833343,RELIANCE.NS
2023-05-16,1114.9962158203125,1135.8074445597895,1113.3375770795326,1133.2628763872494,8717229,RELIANCE.NS
2023-05-17,1108.4073486328125,1120.0852459817609,1103.7271032383842,1119.1764803056624,8798967,RELIANCE.NS
2023-05-18,1106.0218505859375,1116.4502407386783,1102.8864225456616,1113.0649351771951,10525531,RELIANCE.NS
2023-05-19,1109.6114501953125,1111.4291017814717,1099.1149119209986,1106.0218196807168,8050447,RELIANCE.NS
2023-05-22,1115.5413818359375,1120.5397737195674,1105.2494084549478,1106.4534840047638,7434906,RELIANCE.NS
2023-05-23,1115.3369140625,1121.4485168171577,1113.9282731003457,1118.1087637100431,6092034,RELIANCE.NS
2023-05-24,1108.8389892578125,1119.630957590089,1105.749113749558,1111.4063935962217,8112254,RELIANCE.NS
2023-05-25,1108.70263671875,1112.8149786046417,1097.842640709934,1105.9536236071287,11487863,RELIANCE.NS
2023-05-26,1138.94287109375,1140.0787982471202,1113.6102893364032,1116.904610291511,12626260,RELIANCE.NS
2023-05-29,1145.3497314453125,1149.6210865747194,1139.2608448772517,1145.5314605509366,10010304,RELIANCE.NS
2023-05-30,1145.0543212890625,1153.1198717474913,1142.50963326853,1145.3496310598186,11342504,RELIANCE.NS
2023-05-31,1122.311767578125,1140.4649655887667,1118.267694287889,1135.9891655098565,27107927,RELIANCE.NS
2023-06-01,1119.2901611328125,1129.1279320638168,1116.9046059479208,1126.969538270473,14592692,RELIANCE.NS
2023-06-02,1115.63232421875,1128.196393125224,1113.723928040502,1122.811826505655,15800644,RELIANCE.NS
2023-06-05,1125.6517333984375,1128.6053121788445,1117.1090229973545,1121.085068396339,10908682,RELIANCE.NS
2023-06-06,1126.6058349609375,1130.4000307352399,1118.7221336360576,1128.4689187387335,7493309,RELIANCE.NS
2023-06-07,1135.1485595703125,1135.989176828128,1123.5386905370437,1130.0820196952836,10312545,RELIANCE.NS
2023-06-08,1135.830078125,1143.6457515710592,1131.899585359948,1138.7155083681228,12071109,RELIANCE.NS
2023-06-09,1127.787353515625,1139.874261684162,1125.9924180855612,1139.1699412328312,5877018,RELIANCE.NS
2023-06-12,1128.7869873046875,1131.0816777652867,1120.0852643496842,1124.8564945620458,6391969,RELIANCE.NS
2023-06-13,1145.4632568359375,1146.6447363478687,1129.7411659431393,1133.7172110839526,11248016,RELIANCE.NS
2023-06-14,1159.549560546875,1160.9809175855808,1143.7138887627082,1145.5314201372407,13277380,RELIANCE.NS
2023-06-15,1159.86767578125,1164.4116242878063,1152.1201510303479,1159.5268135380984,11813494,RELIANCE.NS
2023-06-16,1171.159423828125,1173.4313981302719,1163.3437504987226,1163.3437504987226,24171579,RELIANCE.NS
2023-06-19,1159.5269775390625,1174.1585755296505,1155.369322961202,1174.1585755296505,6798554,RELIANCE.NS
2023-06-20,1161.935302734375,1165.0706109657008,1151.8932058994633,1157.5959188355869,6921096,RELIANCE.NS
2023-06-21,1165.2069091796875,1167.728761153971,1157.800246036839,1161.889751966922,6961603,RELIANCE.NS
2023-06-22,1152.1201171875,1169.2962804989265,1150.5297472760415,1161.4352954861522,7619166,RELIANCE.NS
2023-06-23,1142.691650390625,1151.1660925456156,1141.4420223330224,1149.1212794125972,6628570,RELIANCE.NS
2023-06-26,1133.9671630859375,1142.9869124040958,1130.8545713330911,1139.1700001634836,12641159,RELIANCE.NS
2023-06-27,1134.376220703125,1140.305974461151,1129.9231362063101,1134.4216529822017,9689466,RELIANCE.NS
2023-06-28,1149.3939208984375,1153.1881169201986,1135.0122016455275,1141.896393407388,11354006,RELIANCE.NS
2023-06-30,1158.8226318359375,1161.7307784588775,1151.1888070463274,1157.0732487107562,11151555,RELIANCE.NS
2023-07-03,1188.5628662109375,1191.425580555085,1161.1400387375704,1162.3669506539804,12154387,RELIANCE.NS
2023-07-04,1176.31689453125,1192.7887391966194,1169.2736896643748,1192.7887391966194,8061643,RELIANCE.NS
2023-07-05,1174.3856201171875,1185.5183304828597,1170.432411192628,1185.5183304828597,10248062,RELIANCE.NS
2023-07-06,1199.03662109375,1201.6266214253383,1170.546016490242,1170.546016490242,19117987,RELIANCE.NS
2023-07-07,1196.696533203125,1210.9418359205672,1194.1518448825288,1197.332705283274,13375267,RELIANCE.NS
2023-07-10,1242.7947998046875,1252.3144236363512,1215.508392547687,1221.8244401255106,33240016,RELIANCE.NS
2023-07-11,1256.2677001953125,1258.6759714064597,1243.9536302912918,1250.9058502676546,20069348,RELIANCE.NS
2023-07-12,1257.653564453125,1273.2166423107678,1254.8817149747802,1256.9946762890331,18733835,RELIANCE.NS
2023-07-13,1246.4073486328125,1271.8535100977601,1243.794632147719,1264.992154591986,14682934,RELIANCE.NS
2023-07-14,1245.3621826171875,1254.5409440468316,1238.2735461254954,1249.5879849572364,15124144,RELIANCE.NS
2023-07-17,1270.80859375,1279.146739590943,1239.591568020239,1248.2251438850676,22220040,RELIANCE.NS
2023-07-18,1281.6002197265625,1289.3249082218795,1269.1270172578058,1280.0325658904894,25867313,RELIANCE.NS
2023-07-19,1291.3243408203125,1297.7540895736324,1270.944719940005,1285.9397747939042,39122156,RELIANCE.NS
2023-07-20,1289.7606201171875,1295.2251136644823,1270.1422890108254,1270.1422890108254,38717624,RELIANCE.NS
2023-07-21,1249.834716796875,1287.3235564344566,1242.3763715855305,1284.4190157057792,30249238,RELIANCE.NS
2023-07-24,1224.554931640625,1238.1179088392782,1215.6443158350814,1221.4042392370138,23727866,RELIANCE.NS
2023-07-25,1223.7672119140625,1233.317845084984,1220.9118295647436,1227.8040737638994,12026020,RELIANCE.NS
2023-07-26,1243.65625,1253.8961800235134,1223.3733833366434,1223.3733833366434,12911012,RELIANCE.NS
2023-07-27,1232.087158203125,1249.2931304965796,1226.0072859774648,1247.5209111436616,17226898,RELIANCE.NS
2023-07-28,1244.468505859375,1251.85305275367,1231.0286064735196,1236.6900924258125,20827852,RELIANCE.NS
2023-07-31,1255.00390625,1257.2930680054526,1239.594792375287,1244.4686660676819,8551174,RELIANCE.NS
2023-08-01,1237.25634765625,1259.803857697837,1233.3672005487501,1257.8346449464532,9536632,RELIANCE.NS
2023-08-02,1224.0382080078125,1236.665738028631,1212.838309305523,1235.2872649193357,12748214,RELIANCE.NS
2023-08-03,1218.8934326171875,1231.201012494138,1210.1058926997707,1218.5981228148664,10168350,RELIANCE.NS
2023-08-04,1235.45947265625,1238.6348041373592,1216.776590964359,1230.1672134573323,22885610,RELIANCE.NS
2023-08-07,1242.49951171875,1244.7393951840495,1233.2195480808575,1241.0963994857652,5982870,RELIANCE.NS
2023-08-08,1235.016357421875,1247.7178038434138,1230.536470478926,1244.5424722858313,9844072,RELIANCE.NS
2023-08-09,1243.1639404296875,1245.034716513302,1221.453442754676,1233.1456430382627,11486586,RELIANCE.NS
2023-08-10,1248.702392578125,1255.3731247892663,1234.9179033647526,1243.0409059369185,15470598,RELIANCE.NS
2023-08-11,1253.969970703125,1259.7300139419374,1236.837916549459,1246.733138146324,22179330,RELIANCE.NS
2023-08-14,1268.788330078125,1271.274485095857,1243.065489745762,1249.9577340453427,9575812,RELIANCE.NS
2023-08-16,1267.7545166015625,1271.5207081344915,1255.8654425931288,1255.8654425931288,10203112,RELIANCE.NS
2023-08-17,1249.465576171875,1269.2069834305885,1246.9302626576266,1263.7916479940673,13673744,RELIANCE.NS
2023-08-18,1258.7208251953125,1268.960755625946,1234.9671961841154,1246.142454602955,18639978,RELIANCE.NS
2023-08-21,1244.986328125,1262.5000997685252,1242.8371963360953,1254.8424457661688,9221746,RELIANCE.NS
2023-08-22,1244.68994140625,1253.8544488619668,1234.6115281978846,1243.4548358358238,7713044,RELIANCE.NS
2023-08-23,1246.0732421875,1256.2752862282496,1243.4795205761563,1247.061326610869,9517952,RELIANCE.NS
2023-08-24,1225.1258544921875,1254.8177179260883,1220.7782590700385,1254.8177179260883,14140020,RELIANCE.NS
2023-08-25,1219.4691162109375,1237.5757146480018,1206.747529523438,1213.3676467766436,22222400,RELIANCE.NS
2023-08-28,1207.315673828125,1227.2008731617648,1201.0660879981488,1221.272366528133,12580826,RELIANCE.NS
2023-08-29,1195.755126953125,1212.107851949824,1189.7277154191993,1211.4162410930335,16876644,RELIANCE.NS
2023-08-30,1194.6187744140625,1206.9451032694478,1193.1119215700844,1201.5106390304122,12168946,RELIANCE.NS
2023-08-31,1189.1595458984375,1198.0523052778192,1185.6517981191516,1197.0642209023324,21638600,RELIANCE.NS
2023-09-01,1191.950927734375,1198.3734766692594,1186.5164632510111,1188.9373425267036,18112842,RELIANCE.NS
2023-09-04,1190.987548828125,1197.3853714174265,1188.3197691016735,1191.950907028467,9347626,RELIANCE.NS
2023-09-05,1197.36083984375,1202.4741047382813,1191.852196412095,1195.5822395056102,8675876,RELIANCE.NS
2023-09-06,1199.8802490234375,1203.5608392350891,1194.2234900414205,1196.1256007292052,8200370,RELIANCE.NS
2023-09-07,1201.5106201171875,1204.5983838407617,1191.1357340059783,1196.421961377583,13652572,RELIANCE.NS
2023-09-08,1209.51416015625,1213.3677136631895,1197.039593881822,1205.463038004146,23109288,RELIANCE.NS
2023-09-11,1222.556884765625,1223.668479723262,1211.391482722607,1211.391482722607,13271074,RELIANCE.NS
2023-09-12,1204.8948974609375,1226.7068128830886,1203.462102676104,1226.7068128830886,16255666,RELIANCE.NS
2023-09-13,1210.9222412109375,1216.653058753229,1198.6699696902265,1205.4630504045967,12803338,RELIANCE.NS
2023-09-14,1212.033935546875,1218.2094639750317,1207.9333605474212,1215.343994661209,9209636,RELIANCE.NS
2023-09-15,1214.28173828125,1219.2962186489121,1210.156437431325,1219.2962186489121,25468592,RELIANCE.NS
2023-09-18,1203.7091064453125,1210.8974446523887,1201.5353689892672,1205.4877066299114,7516300,RELIANCE.NS
2023-09-20,1176.8826904296875,1199.3370070481767,1163.4694916701224,1197.089090701199,57081884,RELIANCE.NS
2023-09-21,1168.31103515625,1180.8103271156433,1165.9396084396587,1173.3255153106452,12226182,RELIANCE.NS
2023-09-22,1163.4447021484375,1177.0308632017375,1160.9992172819989,1173.8443150051187,19176786,RELIANCE.NS
2023-09-25,1156.2811279296875,1166.2854832156668,1153.638074334712,1161.1968240581607,14254884,RELIANCE.NS
2023-09-26,1157.2939453125,1161.0980464311394,1153.8851021083722,1155.342502590839,10087782,RELIANCE.NS
2023-09-27,1170.336669921875,1171.769464855697,1155.3178333556975,1157.7880446735417,11722778,RELIANCE.NS
2023-09-28,1153.1439208984375,1177.3025356797164,1148.648088734931,1177.3025356797164,14518346,RELIANCE.NS
2023-09-29,1158.5289306640625,1170.4353956391562,1153.1439190620806,1156.9480197858836,12342014,RELIANCE.NS
2023-10-03,1145.2637939453125,1153.8849261975774,1144.201651539282,1151.0935156022144,8859056,RELIANCE.NS
2023-10-04,1143.287841796875,1145.683994991749,1133.8764332853668,1140.743572417399,10286386,RELIANCE.NS
2023-10-05,1143.26318359375,1150.8219332922222,1140.743519950406,1145.8074528562056,10953682,RELIANCE.NS
2023-10-06,1145.18994140625,1148.5494528467332,1142.2504141267464,1144.7206253894863,5431026,RELIANCE.NS
2023-10-09,1135.4326171875,1142.200971985465,1133.8269798521974,1140.2989816654238,7576878,RELIANCE.NS
2023-10-10,1140.447021484375,1145.1404226117538,1138.1497733893898,1139.5331157395624,10236032,RELIANCE.NS
2023-10-11,1158.5535888671875,1160.850836659799,1142.7195135510772,1143.4358505583396,9814118,RELIANCE.NS
2023-10-12,1160.70263671875,1165.618452848462,1155.1446622546925,1157.9607991424273,12554450,RELIANCE.NS
2023-10-13,1160.6534423828125,1164.7045645712087,1150.6984190160554,1156.058825491677,10150316,RELIANCE.NS
2023-10-16,1158.0596923828125,1163.2471357038708,1154.0826283801794,1158.5290083696577,5929036,RELIANCE.NS
2023-10-17,1163.593017578125,1165.7914814830851,1156.7011522648252,1163.963549268257,7928180,RELIANCE.NS
2023-10-18,1148.1541748046875,1169.3979912920374,1146.6720480730119,1163.5929949263082,8918320,RELIANCE.NS
2023-10-19,1139.33544921875,1147.0672825471008,1136.7911799610206,1142.2256445327594,12032556,RELIANCE.NS
2023-10-20,1135.8524169921875,1143.559402581249,1134.4690747739153,1136.2970067050267,8913312,RELIANCE.NS
2023-10-23,1118.1162109375,1139.3847504014805,1114.1885998234964,1131.3565651682993,7853962,RELIANCE.NS
2023-10-25,1115.5225830078125,1127.0090643806484,1108.1366760976812,1111.6196977984057,11620688,RELIANCE.NS
2023-10-26,1099.9849853515625,1115.5473150342816,1096.9219477593886,1112.089019549233,15222534,RELIANCE.NS
2023-10-27,1119.4007568359375,1123.2048573671625,1104.6535500268835,1106.654444909806,11771084,RELIANCE.NS
2023-10-30,1142.47265625,1148.6481841216216,1121.4511352518443,1123.4520304054054,16813304,RELIANCE.NS
2023-10-31,1130.3192138671875,1150.1303563093797,1127.8490026208185,1150.1303563093797,12808438,RELIANCE.NS
2023-11-01,1135.0126953125,1144.942993469817,1124.0449807279863,1130.9368464684328,10309190,RELIANCE.NS
2023-11-02,1146.2767333984375,1148.302354744411,1140.2247162104195,1143.1889695269997,10562104,RELIANCE.NS
2023-11-03,1146.0296630859375,1153.5638066087804,1144.078220526126,1149.7349795725816,8850156,RELIANCE.NS
2023-11-06,1155.564697265625,1156.0587394619763,1148.9445800808262,1152.2546386732256,10647304,RELIANCE.NS
2023-11-07,1148.055419921875,1155.6142905704303,1145.9557403314866,1153.1193530516352,6960204,RELIANCE.NS
2023-11-08,1154.033203125,1156.552866758098,1147.042553778562,1152.1064866637696,7884494,RELIANCE.NS
2023-11-09,1141.50927734375,1154.0331752710283,1138.3720609954937,1154.0085696526105,14513610,RELIANCE.NS
2023-11-10,1143.6583251953125,1144.3747829309668,1135.3337858785344,1139.039102652828,7734954,RELIANCE.NS
